"Trade.ID","Date...Time","Product","Delivery.Date","Quantity","Unit.Price","Total.Quantity","Value","Off.Market.Trade","Broker","Anonymous"
28410,2025-02-14 10:07:00,"CP-NZU",2025-02-18,600,63,600,37800,"","N","Y"
28392,2025-02-12 15:51:00,"CP-NZU",2025-02-14,80,63,80,5040,"","N","Y"
28391,2025-02-12 15:51:00,"CP-NZU",2025-02-14,91,63,91,5733,"","N","Y"
28390,2025-02-12 15:51:00,"CP-NZU",2025-02-14,300,63,300,18900,"","N","Y"
28384,2025-02-12 15:25:00,"CP-NZU",2025-02-14,300,62.75,300,18825,"","N","Y"
28370,2025-02-11 14:09:00,"CP-NZU",2025-02-13,250,63,250,15750,"","N","Y"
28369,2025-02-11 14:09:00,"CP-NZU",2025-02-13,139,63,139,8757,"","N","Y"
28368,2025-02-11 14:09:00,"CP-NZU",2025-02-13,92,63,92,5796,"","N","Y"
28367,2025-02-11 14:09:00,"CP-NZU",2025-02-13,63,63,63,3969,"","N","Y"
28366,2025-02-11 10:39:00,"CP-NZU",2025-02-13,30,63,30,1890,"","N","Y"
28362,2025-02-10 15:19:00,"CP-NZU",2025-02-12,2000,63,2000,126000,"","N","Y"
28361,2025-02-10 13:57:00,"CP-NZU",2025-02-12,61,63,61,3843,"","N","Y"
28360,2025-02-10 13:57:00,"CP-NZU",2025-02-12,1270,63,1270,80010,"","N","Y"
28359,2025-02-10 13:57:00,"CP-NZU",2025-02-12,1000,63,1000,63000,"","N","Y"
28358,2025-02-10 13:57:00,"CP-NZU",2025-02-12,380,63,380,23940,"","N","Y"
28352,2025-02-10 11:25:00,"CP-NZU",2025-02-12,205,62.5,205,12812.5,"","N","Y"
28342,2025-02-07 16:56:00,"CP-NZU",2025-02-11,500,63,500,31500,"","N","Y"
28335,2025-02-07 10:03:00,"CP-NZU",2025-02-11,163,63.2,163,10301.6,"","N","Y"
28324,2025-02-07 08:58:00,"CP-NZU",2025-02-11,137,63.2,137,8658.4,"","N","Y"
28315,2025-02-06 11:38:00,"CP-NZU",2025-02-10,200,63.5,200,12700,"","N","Y"
28313,2025-02-06 09:39:00,"CP-NZU",2025-02-10,500,63.5,500,31750,"","N","Y"
28312,2025-02-06 09:39:00,"CP-NZU",2025-02-10,143,63.5,143,9080.5,"","N","Y"
28306,2025-02-05 17:36:00,"CP-NZU",2025-02-10,269,63.5,269,17081.5,"","N","Y"
28305,2025-02-05 17:36:00,"CP-NZU",2025-02-10,83,63.4,83,5262.2,"","N","Y"
28304,2025-02-05 17:36:00,"CP-NZU",2025-02-10,148,63.15,148,9346.2,"","N","Y"
28295,2025-02-04 14:46:00,"CP-NZU",2025-02-07,521,63.75,521,33213.75,"","N","Y"
28294,2025-02-04 14:36:00,"CP-NZU",2025-02-07,200,63.6,200,12720,"","N","Y"
28293,2025-02-04 14:36:00,"CP-NZU",2025-02-07,100,63.4,100,6340,"","N","Y"
28290,2025-02-04 13:12:00,"CP-NZU",2025-02-07,77,63.5,77,4889.5,"","N","Y"
28289,2025-02-04 13:01:00,"CP-NZU",2025-02-07,200,63,200,12600,"","N","Y"
28275,2025-02-04 08:08:00,"CP-NZU",2025-02-07,479,63.75,479,30536.25,"","N","Y"
28274,2025-02-04 08:00:00,"CP-NZU",2025-02-07,30,63.5,30,1905,"","N","Y"
28273,2025-02-04 08:00:00,"CP-NZU",2025-02-07,150,63.5,150,9525,"","N","Y"
28268,2025-02-03 12:54:00,"CP-NZU",2025-02-05,1532,63,1532,96516,"","N","Y"
28263,2025-02-03 09:16:00,"CP-NZU",2025-02-05,341,63.75,341,21738.75,"","N","Y"
28233,2025-01-31 12:58:00,"CP-NZU",2025-02-04,341,63.75,341,21738.75,"","N","Y"
28191,2025-01-29 17:21:00,"CP-NZU",2025-01-31,1000,63.5,1000,63500,"","N","Y"
28182,2025-01-29 12:39:00,"CP-NZU",2025-01-31,200,63,200,12600,"","N","Y"
28181,2025-01-29 12:39:00,"CP-NZU",2025-01-31,50,63,50,3150,"","N","Y"
28177,2025-01-28 17:05:00,"CP-NZU",2025-01-30,40,63.5,40,2540,"","N","Y"
28176,2025-01-28 17:05:00,"CP-NZU",2025-01-30,325,63.5,325,20637.5,"","N","Y"
28166,2025-01-28 12:42:00,"CP-NZU",2025-01-30,1000,63,1000,63000,"","N","Y"
28165,2025-01-28 09:34:00,"CP-NZU",2025-01-30,1777,63,1777,111951,"","N","Y"
28153,2025-01-27 13:31:00,"CP-NZU",2025-01-29,81,63.5,81,5143.5,"","N","Y"
28152,2025-01-27 13:07:00,"CP-NZU",2025-01-29,500,63,500,31500,"","N","Y"
28151,2025-01-27 12:07:00,"CP-NZU",2025-01-29,400,63,400,25200,"","N","Y"
28136,2025-01-24 17:20:00,"CP-NZU",2025-01-28,502,63,502,31626,"","N","Y"
28115,2025-01-24 15:16:00,"CP-NZU",2025-01-28,87,63,87,5481,"","N","Y"
28114,2025-01-24 12:36:00,"CP-NZU",2025-01-28,211,63.25,211,13345.75,"","N","Y"
28110,2025-01-24 11:54:00,"CP-NZU",2025-01-28,300,63.5,300,19050,"","N","Y"
28107,2025-01-23 15:42:00,"CP-NZU",2025-01-27,37,64.2,37,2375.4,"","N","Y"
28102,2025-01-23 15:08:00,"CP-NZU",2025-01-27,160,64,160,10240,"","N","Y"
28101,2025-01-23 15:08:00,"CP-NZU",2025-01-27,76,64,76,4864,"","N","Y"
28100,2025-01-23 15:08:00,"CP-NZU",2025-01-27,100,64,100,6400,"","N","Y"
28099,2025-01-23 15:08:00,"CP-NZU",2025-01-27,100,64,100,6400,"","N","Y"
28098,2025-01-23 15:07:00,"CP-NZU",2025-01-27,144,63.5,144,9144,"","N","Y"
28093,2025-01-23 13:44:00,"CP-NZU",2025-01-27,17,63,17,1071,"","N","Y"
28091,2025-01-23 13:31:00,"CP-NZU",2025-01-27,133,63,133,8379,"","N","Y"
28090,2025-01-23 12:12:00,"CP-NZU",2025-01-27,67,63,67,4221,"","N","Y"
28087,2025-01-22 17:06:00,"CP-NZU",2025-01-24,80,62.5,80,5000,"","N","Y"
28086,2025-01-22 16:56:00,"CP-NZU",2025-01-24,60,62.5,60,3750,"","N","Y"
28080,2025-01-22 14:43:00,"CP-NZU",2025-01-24,166,63,166,10458,"","N","Y"
28064,2025-01-21 15:31:00,"CP-NZU",2025-01-23,482,62.5,482,30125,"","N","Y"
28063,2025-01-21 14:38:00,"CP-NZU",2025-01-23,247,62.5,247,15437.5,"","N","Y"
28062,2025-01-21 13:51:00,"CP-NZU",2025-01-23,47,63,47,2961,"","N","Y"
28061,2025-01-21 13:47:00,"CP-NZU",2025-01-23,1881,63,1881,118503,"","N","Y"
28060,2025-01-21 13:36:00,"CP-NZU",2025-01-23,1119,63,1119,70497,"","N","Y"
28047,2025-01-20 12:17:00,"CP-NZU",2025-01-22,478,63.5,478,30353,"","N","Y"
28046,2025-01-20 09:53:00,"CP-NZU",2025-01-22,1039,63,1039,65457,"","N","Y"
28018,2025-01-17 15:56:00,"CP-NZU",2025-01-22,354,63,354,22302,"","N","Y"
28017,2025-01-17 15:50:00,"CP-NZU",2025-01-22,500,63,500,31500,"","N","Y"
28015,2025-01-17 12:36:00,"CP-NZU",2025-01-22,143,63,143,9009,"","N","Y"
27999,2025-01-16 10:37:00,"CP-NZU",2025-01-21,4669,63,4669,294147,"","N","Y"
27998,2025-01-16 10:37:00,"CP-NZU",2025-01-21,4080,63,4080,257040,"","N","Y"
27986,2025-01-14 16:35:00,"CP-NZU",2025-01-16,400,63.6,400,25440,"","N","Y"
27983,2025-01-14 16:07:00,"CP-NZU",2025-01-16,400,63.1,400,25240,"","N","Y"
27982,2025-01-14 14:27:00,"CP-NZU",2025-01-16,200,63.35,200,12670,"","N","Y"
27981,2025-01-14 12:37:00,"CP-NZU",2025-01-16,180,63,180,11340,"","N","Y"
27980,2025-01-14 12:18:00,"CP-NZU",2025-01-16,433,63,433,27279,"","N","Y"
27966,2025-01-13 15:00:00,"CP-NZU",2025-01-15,1300,62,1300,80600,"","N","Y"
27965,2025-01-13 15:00:00,"CP-NZU",2025-01-15,400,62,400,24800,"","N","Y"
27954,2025-01-13 09:45:00,"CP-NZU",2025-01-15,75,62.3,75,4672.5,"","N","Y"
27944,2025-01-10 16:49:00,"CP-NZU",2025-01-14,200,62.5,200,12500,"","N","Y"
27917,2025-01-09 17:02:00,"CP-NZU",2025-01-13,17822,62.3,17822,1110310.6,"Off Market Trade","N","Y"
27911,2025-01-09 15:15:00,"CP-NZU",2025-01-13,610,63.25,610,38582.5,"","N","Y"
27910,2025-01-09 14:17:00,"CP-NZU",2025-01-13,340,63.25,340,21505,"","N","Y"
27909,2025-01-09 11:55:00,"CP-NZU",2025-01-13,1000,63.25,1000,63250,"","N","Y"
27905,2025-01-08 15:17:00,"CP-NZU",2025-01-10,600,63.25,600,37950,"","N","Y"
27903,2025-01-08 14:40:00,"CP-NZU",2025-01-10,50,63.25,50,3162.5,"","N","Y"
27896,2025-01-08 13:25:00,"CP-NZU",2025-01-10,200,63.25,200,12650,"","N","Y"
27876,2025-01-06 17:12:00,"CP-NZU",2025-01-09,1000,63.25,1000,63250,"","N","Y"
27865,2025-01-06 11:52:00,"CP-NZU",2025-01-09,100,63.25,100,6325,"","N","Y"
27864,2025-01-06 11:52:00,"CP-NZU",2025-01-09,100,63.15,100,6315,"","N","Y"
27849,2025-01-03 16:54:00,"CP-NZU",2025-01-09,200,63,200,12600,"","N","Y"
27848,2025-01-03 16:54:00,"CP-NZU",2025-01-09,306,63,306,19278,"","N","Y"
27818,2024-12-31 13:25:00,"CP-NZU",2025-01-09,168,62.3,168,10466.4,"","N","Y"
27817,2024-12-31 10:36:00,"CP-NZU",2025-01-09,1000,62.3,1000,62300,"","N","Y"
27793,2024-12-27 09:39:00,"CP-NZU",2025-01-09,244,62,244,15128,"","N","Y"
27767,2024-12-23 11:57:00,"CP-NZU",2025-01-08,37,59.7,37,2208.9,"","N","Y"
27732,2024-12-19 13:34:00,"CP-NZU",2024-12-23,168,60.5,168,10164,"","N","Y"
27731,2024-12-19 12:38:00,"CP-NZU",2024-12-23,2,60.5,2,121,"","N","Y"
27711,2024-12-17 13:52:00,"CP-NZU",2024-12-19,1750,63,1750,110250,"Off Market Trade","Y","Y"
27700,2024-12-16 15:03:00,"CP-NZU",2024-12-18,1000,62,1000,62000,"","N","Y"
27699,2024-12-16 12:57:00,"CP-NZU",2024-12-18,150,61,150,9150,"","N","Y"
27673,2024-12-13 12:36:00,"CP-NZU",2024-12-17,154,63.1,154,9717.4,"","N","Y"
27627,2024-12-09 15:05:00,"CP-NZU",2024-12-11,1000,59.25,1000,59250,"","N","Y"
27626,2024-12-09 14:53:00,"CP-NZU",2024-12-11,100,59.25,100,5925,"","N","Y"
27625,2024-12-09 14:18:00,"CP-NZU",2024-12-11,100,60,100,6000,"","N","Y"
27624,2024-12-09 14:08:00,"CP-NZU",2024-12-11,100,60.75,100,6075,"","N","Y"
27623,2024-12-09 13:55:00,"CP-NZU",2024-12-11,1000,62,1000,62000,"","N","Y"
27598,2024-12-06 14:04:00,"CP-NZU",2024-12-10,100,62.1,100,6210,"","N","Y"
27597,2024-12-06 14:02:00,"CP-NZU",2024-12-10,100,62.5,100,6250,"","N","Y"
27590,2024-12-06 12:41:00,"CP-NZU",2024-12-10,500,63,500,31500,"","N","Y"
27579,2024-12-05 09:15:00,"CP-NZU",2024-12-09,1000,63.35,1000,63350,"","N","Y"
27578,2024-12-04 14:56:00,"CP-NZU",2024-12-06,55,64.5,55,3547.5,"","N","Y"
27577,2024-12-04 14:42:00,"CP-NZU",2024-12-06,45,64.5,45,2902.5,"","N","Y"
27571,2024-12-04 12:26:00,"CP-NZU",2024-12-06,150,64.5,150,9675,"","N","Y"
27570,2024-12-04 10:02:00,"CP-NZU",2024-12-06,1000,64,1000,64000,"","N","Y"
27568,2024-12-03 15:01:00,"CP-NZU",2024-12-05,1000,63.8,1000,63800,"","N","Y"
27567,2024-12-03 14:44:00,"CP-NZU",2024-12-05,500,64,500,32000,"","N","Y"
27561,2024-12-03 10:59:00,"CP-NZU",2024-12-05,200,64,200,12800,"","N","Y"
27560,2024-12-03 10:59:00,"CP-NZU",2024-12-05,1767,64,1767,113088,"","N","Y"
27538,2024-12-02 11:44:00,"CP-NZU",2024-12-04,100,63.45,100,6345,"","N","Y"
27492,2024-11-28 13:03:00,"CP-NZU",2024-12-02,100,63.8,100,6380,"","N","Y"
27487,2024-11-28 11:44:00,"CP-NZU",2024-12-02,500,63.8,500,31900,"","N","Y"
27474,2024-11-27 18:02:00,"CP-NZU",2024-11-29,200,63.55,200,12710,"","N","Y"
27470,2024-11-27 14:37:00,"CP-NZU",2024-11-29,49,63.5,49,3111.5,"","N","Y"
27469,2024-11-27 14:37:00,"CP-NZU",2024-11-29,1,63.6,1,63.6,"","N","Y"
27468,2024-11-27 12:35:00,"CP-NZU",2024-11-29,9,64,9,576,"","N","Y"
27467,2024-11-27 12:29:00,"CP-NZU",2024-11-29,1,64,1,64,"","N","Y"
27466,2024-11-27 11:03:00,"CP-NZU",2024-11-29,500,63.8,500,31900,"","N","Y"
27465,2024-11-27 10:20:00,"CP-NZU",2024-11-29,374,63.5,374,23749,"","N","Y"
27464,2024-11-27 10:04:00,"CP-NZU",2024-11-29,10,63.5,10,635,"","N","Y"
27463,2024-11-27 10:03:00,"CP-NZU",2024-11-29,100,63.5,100,6350,"","N","Y"
27462,2024-11-27 09:52:00,"CP-NZU",2024-11-29,500,63.5,500,31750,"","N","Y"
27461,2024-11-27 09:52:00,"CP-NZU",2024-11-29,63,63.5,63,4000.5,"","N","Y"
27460,2024-11-27 08:36:00,"CP-NZU",2024-11-29,37,63.5,37,2349.5,"","N","Y"
27455,2024-11-26 13:09:00,"CP-NZU",2024-11-28,40,63.5,40,2540,"","N","Y"
27439,2024-11-25 10:46:00,"CP-NZU",2024-11-27,10,63,10,630,"","N","Y"
27437,2024-11-25 08:55:00,"CP-NZU",2024-11-27,63,63.9,63,4025.7,"","N","Y"
27409,2024-11-22 12:52:00,"CP-NZU",2024-11-26,100,63.8,100,6380,"","N","Y"
27404,2024-11-22 11:12:00,"CP-NZU",2024-11-26,60,63.8,60,3828,"","N","Y"
27358,2024-11-18 14:53:00,"CP-NZU",2024-11-20,3175,63.8,3175,202565,"","N","Y"
27349,2024-11-15 16:04:00,"CP-NZU",2024-11-19,500,63.8,500,31900,"","N","Y"
27336,2024-11-15 09:39:00,"CP-NZU",2024-11-19,1000,63.8,1000,63800,"","N","Y"
27328,2024-11-14 14:52:00,"CP-NZU",2024-11-18,180,63.6,180,11448,"","N","Y"
27313,2024-11-14 08:26:00,"CP-NZU",2024-11-18,1000,63.8,1000,63800,"","N","Y"
27292,2024-11-12 14:53:00,"CP-NZU",2024-11-14,400,63.5,400,25400,"","N","Y"
27280,2024-11-12 08:53:00,"CP-NZU",2024-11-14,100,63.65,100,6365,"","N","Y"
27279,2024-11-12 08:53:00,"CP-NZU",2024-11-14,500,63.6,500,31800,"","N","Y"
27270,2024-11-11 11:46:00,"CP-NZU",2024-11-13,170,63.5,170,10795,"","N","Y"
27269,2024-11-11 10:52:00,"CP-NZU",2024-11-13,169,63.5,169,10731.5,"","N","Y"
27268,2024-11-11 09:16:00,"CP-NZU",2024-11-13,800,63.6,800,50880,"","N","Y"
27254,2024-11-08 19:04:00,"CP-NZU",2024-11-12,118,63.6,118,7504.8,"","N","Y"
27229,2024-11-08 11:07:00,"CP-NZU",2024-11-12,100,63.6,100,6360,"","N","Y"
27226,2024-11-08 09:07:00,"CP-NZU",2024-11-12,28,63.55,28,1779.4,"","N","Y"
27221,2024-11-07 12:57:00,"CP-NZU",2024-11-11,633,63.5,633,40195.5,"","N","Y"
27205,2024-11-06 19:42:00,"CP-NZU",2024-11-08,750,63,750,47250,"","N","Y"
27190,2024-11-06 11:33:00,"CP-NZU",2024-11-08,1000,63.5,1000,63500,"","N","Y"
27186,2024-11-06 08:49:00,"CP-NZU",2024-11-08,590,63.5,590,37465,"","N","Y"
27185,2024-11-05 17:20:00,"CP-NZU",2024-11-07,110,63.5,110,6985,"","N","Y"
27181,2024-11-05 16:09:00,"CP-NZU",2024-11-07,300,63.5,300,19050,"","N","Y"
27180,2024-11-05 15:26:00,"CP-NZU",2024-11-07,260,63,260,16380,"","N","Y"
27175,2024-11-05 13:05:00,"CP-NZU",2024-11-07,100,63.5,100,6350,"","N","Y"
27174,2024-11-05 13:05:00,"CP-NZU",2024-11-07,100,63.5,100,6350,"","N","Y"
27173,2024-11-05 11:38:00,"CP-NZU",2024-11-07,200,63.1,200,12620,"","N","Y"
27126,2024-11-01 11:09:00,"CP-NZU",2024-11-05,915,63,915,57645,"","N","Y"
27125,2024-10-31 16:33:00,"CP-NZU",2024-11-04,350,63,350,22050,"","N","Y"
27105,2024-10-30 14:09:00,"CP-NZU",2024-11-01,37,63,37,2331,"","N","Y"
