"Trade.ID","Date...Time","Product","Delivery.Period","Quantity","Unit.Price","Total.Quantity","Value","Off.Market.Trade","Broker","Anonymous","Voided","Invoicing.Date","Swap"
22202,"27/11/2023 12:40","CP-NZU","29-Nov-23",100,72,100,7200,"","Y","Y","N","28-Nov-23","N"
22201,"27/11/2023 12:40","CP-NZU","29-Nov-23",100,72,100,7200,"","Y","Y","N","28-Nov-23","N"
22198,"27/11/2023 10:59","CP-NZU","29-Nov-23",3750,71.75,3750,269062.5,"","N","Y","N","28-Nov-23","N"
22197,"27/11/2023 8:06","CP-NZU","29-Nov-23",25,72,25,1800,"","N","Y","N","28-Nov-23","N"
22187,"24/11/2023 12:55","CP-NZU","28-Nov-23",500,71.1,500,35550,"","N","Y","N","27-Nov-23","N"
22186,"24/11/2023 12:23","CP-NZU","28-Nov-23",5000,70.95,5000,354750,"","N","Y","N","27-Nov-23","N"
22185,"24/11/2023 12:23","CP-NZU","28-Nov-23",240,70.85,240,17004,"","N","Y","N","27-Nov-23","N"
22174,"23/11/2023 16:03","CP-NZU","27-Nov-23",1000,70.5,1000,70500,"","Y","Y","N","24-Nov-23","N"
22173,"23/11/2023 13:37","CP-NZU","27-Nov-23",800,70.25,800,56200,"","Y","Y","N","24-Nov-23","N"
22169,"23/11/2023 10:11","CP-NZU","27-Nov-23",7308,70,7308,511560,"","N","Y","N","24-Nov-23","N"
22168,"23/11/2023 10:10","CP-NZU","27-Nov-23",1442,70,1442,100940,"","N","Y","N","24-Nov-23","N"
22156,"23/11/2023 9:29","CP-NZU","27-Nov-23",1000,70.5,1000,70500,"","N","Y","N","24-Nov-23","N"
22155,"23/11/2023 9:29","CP-NZU","27-Nov-23",558,70.2,558,39171.6,"","N","Y","N","24-Nov-23","N"
22152,"22/11/2023 16:09","CP-NZU","24-Nov-23",500,70.2,500,35100,"","Y","Y","N","23-Nov-23","N"
22148,"22/11/2023 15:49","CP-NZU","24-Nov-23",216,70.2,216,15163.2,"","Y","Y","N","23-Nov-23","N"
22147,"22/11/2023 14:03","CP-NZU","24-Nov-23",350,70.2,350,24570,"","Y","Y","N","23-Nov-23","N"
22146,"22/11/2023 10:51","CP-NZU","24-Nov-23",500,70.2,500,35100,"","Y","Y","N","23-Nov-23","N"
22133,"21/11/2023 12:59","CP-NZU","23-Nov-23",100,70.1,100,7010,"","Y","Y","N","22-Nov-23","N"
22130,"21/11/2023 8:21","CP-NZU","23-Nov-23",2000,70.5,2000,141000,"","N","Y","N","22-Nov-23","N"
22129,"21/11/2023 8:20","CP-NZU","23-Nov-23",1000,70.25,1000,70250,"","N","Y","N","22-Nov-23","N"
22123,"20/11/2023 15:31","CP-NZU","22-Nov-23",650,70,650,45500,"","Y","Y","N","21-Nov-23","N"
22099,"17/11/2023 16:54","CP-NZU","21-Nov-23",730,70,730,51100,"","Y","Y","N","20-Nov-23","N"
22098,"17/11/2023 16:36","CP-NZU","21-Nov-23",5000,70,5000,350000,"","Y","Y","N","20-Nov-23","N"
22077,"16/11/2023 13:20","CP-NZU","20-Nov-23",386,70,386,27020,"","Y","Y","N","17-Nov-23","N"
22066,"15/11/2023 13:36","CP-NZU","17-Nov-23",1741,69.6,1741,121173.6,"","Y","Y","N","16-Nov-23","N"
22065,"15/11/2023 13:36","CP-NZU","17-Nov-23",900,70,900,63000,"","N","Y","N","16-Nov-23","N"
22063,"15/11/2023 12:18","CP-NZU","17-Nov-23",100,70,100,7000,"","N","Y","N","16-Nov-23","N"
22042,"14/11/2023 11:14","CP-NZU","16-Nov-23",191,70.9,191,13541.9,"","N","Y","N","15-Nov-23","N"
21972,"8/11/2023 13:38","CP-NZU","10-Nov-23",829,71.95,829,59646.55,"","N","Y","N","9-Nov-23","N"
21971,"8/11/2023 11:46","CP-NZU","10-Nov-23",1046,71.25,1046,74527.5,"","N","Y","N","9-Nov-23","N"
21970,"8/11/2023 10:58","CP-NZU","10-Nov-23",5000,71.25,5000,356250,"","Y","Y","N","9-Nov-23","N"
21969,"8/11/2023 10:48","CP-NZU","10-Nov-23",1000,71,1000,71000,"","Y","Y","N","9-Nov-23","N"
21968,"8/11/2023 10:48","CP-NZU","10-Nov-23",637,71,637,45227,"","Y","Y","N","9-Nov-23","N"
21967,"8/11/2023 10:48","CP-NZU","10-Nov-23",1000,71,1000,71000,"","Y","Y","N","9-Nov-23","N"
21966,"8/11/2023 10:46","CP-NZU","10-Nov-23",5000,70.95,5000,354750,"","Y","Y","N","9-Nov-23","N"
21965,"8/11/2023 10:42","CP-NZU","10-Nov-23",5000,70.5,5000,352500,"","Y","Y","N","9-Nov-23","N"
21960,"7/11/2023 13:43","CP-NZU","9-Nov-23",817,70.45,817,57557.65,"","Y","Y","N","8-Nov-23","N"
21959,"7/11/2023 13:17","CP-NZU","9-Nov-23",250,70.4,250,17600,"","Y","Y","N","8-Nov-23","N"
21958,"7/11/2023 10:30","CP-NZU","9-Nov-23",100,70,100,7000,"","Y","Y","N","8-Nov-23","N"
21957,"7/11/2023 10:30","CP-NZU","9-Nov-23",500,70,500,35000,"","Y","Y","N","8-Nov-23","N"
21940,"6/11/2023 16:03","CP-NZU","8-Nov-23",300,70,300,21000,"","Y","Y","N","7-Nov-23","N"
21939,"6/11/2023 16:03","CP-NZU","8-Nov-23",417,70,417,29190,"","Y","Y","N","7-Nov-23","N"
21900,"3/11/2023 9:52","CP-NZU","7-Nov-23",20,69,20,1380,"","N","Y","N","6-Nov-23","N"
21895,"2/11/2023 16:31","CP-NZU","6-Nov-23",241,69.4,241,16725.4,"","Y","Y","N","3-Nov-23","N"
21891,"2/11/2023 11:19","CP-NZU","6-Nov-23",1071,69.5,1071,74434.5,"","Y","Y","N","3-Nov-23","N"
21890,"2/11/2023 11:19","CP-NZU","6-Nov-23",668,69.5,668,46426,"","Y","Y","N","3-Nov-23","N"
21885,"1/11/2023 10:55","CP-NZU","3-Nov-23",1000,69.5,1000,69500,"","Y","Y","N","2-Nov-23","N"
21869,"30/10/2023 14:28","CP-NZU","1-Nov-23",1200,69,1200,82800,"","Y","Y","N","31-Oct-23","N"
21868,"30/10/2023 14:06","CP-NZU","1-Nov-23",1000,69,1000,69000,"","Y","Y","N","31-Oct-23","N"
21857,"27/10/2023 16:48","CP-NZU","31-Oct-23",575,69,575,39675,"","Y","Y","N","30-Oct-23","N"
21839,"26/10/2023 16:09","CP-NZU","30-Oct-23",1673,68.75,1673,115018.75,"","Y","Y","N","27-Oct-23","N"
21838,"26/10/2023 15:50","CP-NZU","30-Oct-23",402,68,402,27336,"","N","Y","N","27-Oct-23","N"
21837,"26/10/2023 14:56","CP-NZU","30-Oct-23",1000,68,1000,68000,"","N","Y","N","27-Oct-23","N"
21836,"26/10/2023 12:37","CP-NZU","30-Oct-23",200,70,200,14000,"","Y","Y","N","27-Oct-23","N"
21835,"26/10/2023 12:37","CP-NZU","30-Oct-23",100,70,100,7000,"","Y","Y","N","27-Oct-23","N"
21834,"26/10/2023 12:37","CP-NZU","30-Oct-23",1589,70,1589,111230,"","Y","Y","N","27-Oct-23","N"
21833,"26/10/2023 12:37","CP-NZU","30-Oct-23",100,70,100,7000,"","Y","Y","N","27-Oct-23","N"
21832,"26/10/2023 10:08","CP-NZU","30-Oct-23",5000,69.25,5000,346250,"","N","Y","N","27-Oct-23","N"
21831,"26/10/2023 10:08","CP-NZU","30-Oct-23",90,69,90,6210,"","N","Y","N","27-Oct-23","N"
21830,"26/10/2023 10:08","CP-NZU","30-Oct-23",149,69,149,10281,"","N","Y","N","27-Oct-23","N"
21829,"26/10/2023 10:06","CP-NZU","30-Oct-23",1000,68.75,1000,68750,"","N","Y","N","27-Oct-23","N"
21824,"25/10/2023 17:07","CP-NZU","27-Oct-23",5000,68.75,5000,343750,"","Y","Y","N","26-Oct-23","N"
21817,"25/10/2023 11:49","CP-NZU","27-Oct-23",5000,68.5,5000,342500,"","Y","Y","N","26-Oct-23","N"
21813,"24/10/2023 17:09","CP-NZU","26-Oct-23",1000,68,1000,68000,"","N","Y","N","25-Oct-23","N"
21756,"18/10/2023 14:13","CP-NZU","20-Oct-23",1000,69,1000,69000,"","N","Y","N","19-Oct-23","N"
21752,"18/10/2023 11:49","CP-NZU","20-Oct-23",1000,68.25,1000,68250,"","N","Y","N","19-Oct-23","N"
21742,"17/10/2023 16:11","CP-NZU","19-Oct-23",150,67.5,150,10125,"","N","Y","N","18-Oct-23","N"
21740,"17/10/2023 14:54","CP-NZU","19-Oct-23",578,67.5,578,39015,"","N","Y","N","18-Oct-23","N"
21739,"17/10/2023 14:54","CP-NZU","19-Oct-23",70,67.5,70,4725,"","N","Y","N","18-Oct-23","N"
21737,"16/10/2023 16:25","CP-NZU","18-Oct-23",500,66.05,500,33025,"","N","Y","N","17-Oct-23","N"
21709,"13/10/2023 13:22","CP-NZU","25-Mar-24",3000,70,3000,210000,"Off Market Trade","Y","Y","N","22-Mar-24","N"
21706,"13/10/2023 11:26","CP-NZU","17-Oct-23",133,67,133,8911,"","N","Y","N","16-Oct-23","N"
21705,"13/10/2023 11:26","CP-NZU","17-Oct-23",200,67,200,13400,"","N","Y","N","16-Oct-23","N"
21685,"11/10/2023 16:34","CP-NZU","13-Oct-23",1952,67,1952,130784,"","N","Y","N","12-Oct-23","N"
21684,"11/10/2023 16:34","CP-NZU","13-Oct-23",1000,67,1000,67000,"","N","Y","N","12-Oct-23","N"
21668,"11/10/2023 10:34","CP-NZU","13-Oct-23",3000,66.8,3000,200400,"","Y","Y","N","12-Oct-23","N"
21667,"11/10/2023 10:34","CP-NZU","13-Oct-23",335,66.5,335,22277.5,"","Y","Y","N","12-Oct-23","N"
21658,"10/10/2023 11:11","CP-NZU","12-Oct-23",347,65.5,347,22728.5,"","N","Y","N","11-Oct-23","N"
21657,"10/10/2023 10:39","CP-NZU","12-Oct-23",200,66,200,13200,"","N","Y","N","11-Oct-23","N"
21656,"10/10/2023 10:16","CP-NZU","12-Oct-23",500,65.5,500,32750,"","N","Y","N","11-Oct-23","N"
21655,"10/10/2023 9:57","CP-NZU","12-Oct-23",1000,65.5,1000,65500,"","N","Y","N","11-Oct-23","N"
21652,"9/10/2023 13:56","CP-NZU","11-Oct-23",2358,65.5,2358,154449,"","N","Y","N","10-Oct-23","N"
21648,"9/10/2023 10:20","CP-NZU","11-Oct-23",53,65.5,53,3471.5,"","N","Y","N","10-Oct-23","N"
21647,"9/10/2023 10:19","CP-NZU","11-Oct-23",500,65,500,32500,"","N","Y","N","10-Oct-23","N"
21645,"9/10/2023 10:02","CP-NZU","11-Oct-23",200,65,200,13000,"","N","Y","N","10-Oct-23","N"
21643,"9/10/2023 9:32","CP-NZU","11-Oct-23",541,65,541,35165,"","N","Y","N","10-Oct-23","N"
21642,"9/10/2023 9:23","CP-NZU","11-Oct-23",4466,65,4466,290290,"","N","Y","N","10-Oct-23","N"
21641,"9/10/2023 8:47","CP-NZU","11-Oct-23",53,64,53,3392,"","N","Y","N","10-Oct-23","N"
21632,"6/10/2023 16:42","CP-NZU","10-Oct-23",100,65.5,100,6550,"","N","Y","N","9-Oct-23","N"
21629,"6/10/2023 15:42","CP-NZU","10-Oct-23",247,65,247,16055,"","N","Y","N","9-Oct-23","N"
21604,"5/10/2023 13:39","CP-NZU","20-Sep-24",7900,72,7900,568800,"Off Market Trade","Y","Y","N","19-Sep-24","N"
21594,"5/10/2023 9:44","CP-NZU","9-Oct-23",200,64,200,12800,"","N","Y","N","6-Oct-23","N"
21593,"4/10/2023 18:37","CP-NZU","6-Oct-23",500,64,500,32000,"","N","Y","N","5-Oct-23","N"
21590,"4/10/2023 15:47","CP-NZU","6-Oct-23",100,64,100,6400,"","N","Y","N","5-Oct-23","N"
21560,"2/10/2023 13:07","CP-NZU","4-Oct-23",35,65,35,2275,"","N","Y","N","3-Oct-23","N"
21528,"29/09/2023 16:49","CP-NZU","3-Oct-23",353,65,353,22945,"","N","Y","N","2-Oct-23","N"
21510,"28/09/2023 14:59","CP-NZU","2-Oct-23",1000,65,1000,65000,"","N","Y","N","29-Sep-23","N"
21509,"28/09/2023 14:59","CP-NZU","2-Oct-23",250,65,250,16250,"","N","Y","N","29-Sep-23","N"
21508,"28/09/2023 14:12","CP-NZU","2-Oct-23",500,64.25,500,32125,"","N","Y","N","29-Sep-23","N"
21502,"27/09/2023 15:08","CP-NZU","29-Sep-23",1500,63.5,1500,95250,"Off Market Trade","Y","Y","N","28-Sep-23","N"
21486,"26/09/2023 9:43","CP-NZU","28-Sep-23",500,64,500,32000,"","N","Y","N","27-Sep-23","N"
21481,"25/09/2023 19:52","CP-NZU","27-Sep-23",571,63.5,571,36258.5,"","N","Y","N","26-Sep-23","N"
21469,"25/09/2023 16:21","CP-NZU","20-Sep-24",10000,71,10000,710000,"Off Market Trade","Y","Y","N","19-Sep-24","N"
21447,"23/09/2023 8:06","CP-NZU","26-Sep-23",5,64.5,5,322.5,"","N","Y","N","25-Sep-23","N"
21435,"22/09/2023 8:50","CP-NZU","26-Sep-23",1066,65,1066,69290,"","N","Y","N","25-Sep-23","N"
21428,"21/09/2023 15:26","CP-NZU","25-Sep-23",394,66,394,26004,"","N","Y","N","22-Sep-23","N"
21427,"21/09/2023 13:59","CP-NZU","25-Sep-23",2000,65.5,2000,131000,"","Y","Y","N","22-Sep-23","N"
21413,"20/09/2023 14:23","CP-NZU","22-Sep-23",980,65,980,63700,"","N","Y","N","21-Sep-23","N"
21412,"20/09/2023 14:18","CP-NZU","22-Sep-23",1000,65,1000,65000,"","N","Y","N","21-Sep-23","N"
21411,"20/09/2023 14:08","CP-NZU","22-Sep-23",1000,64.5,1000,64500,"","N","Y","N","21-Sep-23","N"
21404,"19/09/2023 16:07","CP-NZU","21-Sep-23",20,65,20,1300,"","N","Y","N","20-Sep-23","N"
21394,"19/09/2023 12:05","CP-NZU","21-Sep-23",17860,65,17860,1160900,"Off Market Trade","Y","Y","N","20-Sep-23","N"
21393,"19/09/2023 11:51","CP-NZU","21-Sep-23",40,67,40,2680,"","Y","Y","N","20-Sep-23","N"
21359,"16/09/2023 11:15","CP-NZU","19-Sep-23",100,70,100,7000,"","N","Y","N","18-Sep-23","N"
21329,"14/09/2023 10:42","CP-NZU","18-Sep-23",500,71,500,35500,"","N","Y","N","15-Sep-23","N"
21326,"14/09/2023 9:59","CP-NZU","18-Sep-23",100,71,100,7100,"","N","Y","N","15-Sep-23","N"
21280,"8/09/2023 13:39","CP-NZU","12-Sep-23",200,72,200,14400,"","N","Y","N","11-Sep-23","N"
21279,"8/09/2023 13:39","CP-NZU","12-Sep-23",125,72,125,9000,"","N","Y","N","11-Sep-23","N"
21278,"8/09/2023 13:39","CP-NZU","12-Sep-23",250,71.75,250,17937.5,"","N","Y","N","11-Sep-23","N"
21277,"8/09/2023 13:39","CP-NZU","12-Sep-23",742,71.5,742,53053,"","N","Y","N","11-Sep-23","N"
21266,"8/09/2023 10:42","CP-NZU","12-Sep-23",258,71.5,258,18447,"","N","Y","N","11-Sep-23","N"
21264,"7/09/2023 16:19","CP-NZU","11-Sep-23",500,71,500,35500,"","N","Y","N","8-Sep-23","N"
21263,"7/09/2023 16:19","CP-NZU","11-Sep-23",1100,71,1100,78100,"","N","Y","N","8-Sep-23","N"
21262,"7/09/2023 16:19","CP-NZU","11-Sep-23",400,71,400,28400,"","N","Y","N","8-Sep-23","N"
21260,"7/09/2023 13:16","CP-NZU","11-Sep-23",1086,71,1086,77106,"","Y","Y","N","8-Sep-23","N"
21259,"7/09/2023 13:16","CP-NZU","11-Sep-23",500,70.75,500,35375,"","Y","Y","N","8-Sep-23","N"
21258,"7/09/2023 13:16","CP-NZU","11-Sep-23",354,70.5,354,24957,"","Y","Y","N","8-Sep-23","N"
21257,"7/09/2023 13:16","CP-NZU","11-Sep-23",106,70.25,106,7446.5,"","Y","Y","N","8-Sep-23","N"
21256,"7/09/2023 9:58","CP-NZU","11-Sep-23",1000,70.5,1000,70500,"Off Market Trade","Y","Y","N","8-Sep-23","N"
21245,"6/09/2023 17:24","CP-NZU","8-Sep-23",500,68,500,34000,"","N","Y","N","7-Sep-23","N"
21244,"6/09/2023 13:49","CP-NZU","8-Sep-23",20,71,20,1420,"","N","Y","N","7-Sep-23","N"
21241,"6/09/2023 9:48","CP-NZU","8-Sep-23",234,70,234,16380,"","N","Y","N","7-Sep-23","N"
21240,"6/09/2023 9:07","CP-NZU","8-Sep-23",400,70,400,28000,"","N","Y","N","7-Sep-23","N"
21239,"6/09/2023 8:50","CP-NZU","8-Sep-23",80,70,80,5600,"","N","Y","N","7-Sep-23","N"
21238,"6/09/2023 8:50","CP-NZU","8-Sep-23",100,70,100,7000,"","N","Y","N","7-Sep-23","N"
21237,"6/09/2023 8:32","CP-NZU","8-Sep-23",300,70,300,21000,"","N","Y","N","7-Sep-23","N"
21236,"5/09/2023 17:08","CP-NZU","7-Sep-23",517,70,517,36190,"","N","Y","N","6-Sep-23","N"
21235,"5/09/2023 16:49","CP-NZU","7-Sep-23",500,70,500,35000,"","N","Y","N","6-Sep-23","N"
21234,"5/09/2023 16:49","CP-NZU","7-Sep-23",100,70,100,7000,"","N","Y","N","6-Sep-23","N"
21233,"5/09/2023 16:49","CP-NZU","7-Sep-23",153,70,153,10710,"","N","Y","N","6-Sep-23","N"
21232,"5/09/2023 16:49","CP-NZU","7-Sep-23",27,70,27,1890,"","N","Y","N","6-Sep-23","N"
21231,"5/09/2023 16:49","CP-NZU","7-Sep-23",203,70,203,14210,"","N","Y","N","6-Sep-23","N"
21218,"5/09/2023 14:07","CP-NZU","7-Sep-23",8000,69.75,8000,558000,"Off Market Trade","Y","Y","N","6-Sep-23","N"
21206,"4/09/2023 14:48","CP-NZU","6-Sep-23",714,70,714,49980,"","N","Y","N","5-Sep-23","N"
21204,"4/09/2023 9:49","CP-NZU","6-Sep-23",63,70,63,4410,"","N","Y","N","5-Sep-23","N"
21203,"4/09/2023 9:49","CP-NZU","6-Sep-23",937,70,937,65590,"","N","Y","N","5-Sep-23","N"
21193,"1/09/2023 17:07","CP-NZU","5-Sep-23",1200,70,1200,84000,"","N","Y","N","4-Sep-23","N"
21177,"1/09/2023 11:48","CP-NZU","5-Sep-23",1163,70,1163,81410,"","N","Y","N","4-Sep-23","N"
21176,"1/09/2023 11:48","CP-NZU","5-Sep-23",2000,70,2000,140000,"","N","Y","N","4-Sep-23","N"
21175,"1/09/2023 11:48","CP-NZU","5-Sep-23",100,69.5,100,6950,"","N","Y","N","4-Sep-23","N"
21174,"1/09/2023 11:48","CP-NZU","5-Sep-23",1000,69.5,1000,69500,"","N","Y","N","4-Sep-23","N"
21173,"1/09/2023 11:48","CP-NZU","5-Sep-23",120,69.25,120,8310,"","N","Y","N","4-Sep-23","N"
21172,"1/09/2023 11:48","CP-NZU","5-Sep-23",150,69,150,10350,"","N","Y","N","4-Sep-23","N"
21171,"1/09/2023 11:48","CP-NZU","5-Sep-23",367,68.8,367,25249.6,"","N","Y","N","4-Sep-23","N"
21160,"1/09/2023 8:33","CP-NZU","5-Sep-23",500,67,500,33500,"","N","Y","N","4-Sep-23","N"
21152,"31/08/2023 14:09","CP-NZU","4-Sep-23",100,67.5,100,6750,"","N","Y","N","1-Sep-23","N"
21151,"31/08/2023 13:45","CP-NZU","4-Sep-23",100,66,100,6600,"","N","Y","N","1-Sep-23","N"
21147,"31/08/2023 12:53","CP-NZU","4-Sep-23",750,67.5,750,50625,"","N","Y","N","1-Sep-23","N"
21146,"31/08/2023 12:25","CP-NZU","4-Sep-23",550,67.5,550,37125,"","N","Y","N","1-Sep-23","N"
21126,"30/08/2023 15:06","CP-NZU","1-Sep-23",1449,67,1449,97083,"","N","Y","N","31-Aug-23","N"
21125,"30/08/2023 15:06","CP-NZU","1-Sep-23",980,67,980,65660,"","N","Y","N","31-Aug-23","N"
21124,"30/08/2023 15:06","CP-NZU","1-Sep-23",397,66.5,397,26400.5,"","N","Y","N","31-Aug-23","N"
21109,"30/08/2023 9:31","CP-NZU","1-Sep-23",177,66,177,11682,"","N","Y","N","31-Aug-23","N"
21105,"29/08/2023 15:01","CP-NZU","31-Aug-23",103,65,103,6695,"","N","Y","N","30-Aug-23","N"
21099,"29/08/2023 11:10","CP-NZU","31-Aug-23",200,66,200,13200,"","N","Y","N","30-Aug-23","N"
21098,"29/08/2023 11:10","CP-NZU","31-Aug-23",320,66,320,21120,"","N","Y","N","30-Aug-23","N"
21093,"28/08/2023 17:49","CP-NZU","30-Aug-23",680,66,680,44880,"","N","Y","N","29-Aug-23","N"
21092,"28/08/2023 17:44","CP-NZU","30-Aug-23",200,66,200,13200,"","N","Y","N","29-Aug-23","N"
21091,"28/08/2023 17:44","CP-NZU","30-Aug-23",120,66,120,7920,"","N","Y","N","29-Aug-23","N"
21090,"28/08/2023 17:42","CP-NZU","30-Aug-23",80,66.25,80,5300,"","N","Y","N","29-Aug-23","N"
21089,"28/08/2023 16:26","CP-NZU","30-Aug-23",1000,66.5,1000,66500,"","N","Y","N","29-Aug-23","N"
21088,"28/08/2023 16:20","CP-NZU","30-Aug-23",1000,66.25,1000,66250,"","N","Y","N","29-Aug-23","N"
21087,"28/08/2023 15:58","CP-NZU","30-Aug-23",100,66,100,6600,"","N","Y","N","29-Aug-23","N"
21086,"28/08/2023 15:58","CP-NZU","30-Aug-23",200,66,200,13200,"","N","Y","N","29-Aug-23","N"
21085,"28/08/2023 15:58","CP-NZU","30-Aug-23",720,66,720,47520,"","N","Y","N","29-Aug-23","N"
21084,"28/08/2023 15:58","CP-NZU","30-Aug-23",900,65.7,900,59130,"","N","Y","N","29-Aug-23","N"
21068,"28/08/2023 14:39","CP-NZU","30-Aug-23",100,65,100,6500,"","N","Y","N","29-Aug-23","N"
21065,"28/08/2023 13:16","CP-NZU","30-Aug-23",100,65,100,6500,"","N","Y","N","29-Aug-23","N"
21064,"28/08/2023 10:44","CP-NZU","30-Aug-23",100,65,100,6500,"","N","Y","N","29-Aug-23","N"
21063,"28/08/2023 10:44","CP-NZU","30-Aug-23",900,65,900,58500,"","N","Y","N","29-Aug-23","N"
21038,"28/08/2023 9:46","CP-NZU","30-Aug-23",100,65,100,6500,"","N","Y","N","29-Aug-23","N"
21037,"28/08/2023 8:35","CP-NZU","30-Aug-23",1000,65,1000,65000,"","N","Y","N","29-Aug-23","N"
21031,"25/08/2023 18:21","CP-NZU","29-Aug-23",10,66,10,660,"","N","Y","N","28-Aug-23","N"
21030,"25/08/2023 18:21","CP-NZU","29-Aug-23",20,66,20,1320,"","N","Y","N","28-Aug-23","N"
21029,"25/08/2023 18:21","CP-NZU","29-Aug-23",50,66,50,3300,"","N","Y","N","28-Aug-23","N"
21028,"25/08/2023 18:20","CP-NZU","29-Aug-23",200,66,200,13200,"","N","Y","N","28-Aug-23","N"
21024,"25/08/2023 15:26","CP-NZU","29-Aug-23",140,65.5,140,9170,"","N","Y","N","28-Aug-23","N"
21023,"25/08/2023 13:49","CP-NZU","29-Aug-23",1000,65,1000,65000,"","N","Y","N","28-Aug-23","N"
21019,"25/08/2023 8:51","CP-NZU","29-Aug-23",100,65,100,6500,"","N","Y","N","28-Aug-23","N"
21006,"23/08/2023 12:56","CP-NZU","25-Aug-23",173,66,173,11418,"","N","Y","N","24-Aug-23","N"
21005,"23/08/2023 12:56","CP-NZU","25-Aug-23",600,65,600,39000,"","N","Y","N","24-Aug-23","N"
21004,"23/08/2023 12:56","CP-NZU","25-Aug-23",100,65,100,6500,"","N","Y","N","24-Aug-23","N"
21003,"23/08/2023 12:56","CP-NZU","25-Aug-23",525,65,525,34125,"","N","Y","N","24-Aug-23","N"
21002,"23/08/2023 12:56","CP-NZU","25-Aug-23",100,65,100,6500,"","N","Y","N","24-Aug-23","N"
21001,"23/08/2023 12:56","CP-NZU","25-Aug-23",500,65,500,32500,"","N","Y","N","24-Aug-23","N"
21000,"23/08/2023 12:56","CP-NZU","25-Aug-23",2,65,2,130,"","N","Y","N","24-Aug-23","N"
20972,"22/08/2023 12:15","CP-NZU","24-Aug-23",198,65,198,12870,"","N","Y","N","23-Aug-23","N"
20971,"22/08/2023 12:15","CP-NZU","24-Aug-23",300,65,300,19500,"","N","Y","N","23-Aug-23","N"
20956,"22/08/2023 10:55","CP-NZU","24-Aug-23",217,64.7,217,14039.9,"","N","Y","N","23-Aug-23","N"
20955,"22/08/2023 9:59","CP-NZU","24-Aug-23",500,64.7,500,32350,"","N","Y","N","23-Aug-23","N"
20930,"21/08/2023 15:14","CP-NZU","23-Aug-23",475,64.5,475,30637.5,"","N","Y","N","22-Aug-23","N"
20929,"21/08/2023 15:14","CP-NZU","23-Aug-23",525,64.5,525,33862.5,"","N","Y","N","22-Aug-23","N"
20928,"21/08/2023 13:58","CP-NZU","23-Aug-23",85,64.55,85,5486.75,"","N","Y","N","22-Aug-23","N"
20927,"21/08/2023 13:43","CP-NZU","23-Aug-23",500,64.55,500,32275,"","N","Y","N","22-Aug-23","N"
20926,"21/08/2023 13:41","CP-NZU","23-Aug-23",1100,64.7,1100,71170,"","N","Y","N","22-Aug-23","N"
20925,"21/08/2023 13:35","CP-NZU","23-Aug-23",500,64.7,500,32350,"","N","Y","N","22-Aug-23","N"
20924,"21/08/2023 13:27","CP-NZU","23-Aug-23",1217,64.5,1217,78496.5,"","N","Y","N","22-Aug-23","N"
20923,"21/08/2023 13:03","CP-NZU","23-Aug-23",200,64,200,12800,"","N","Y","N","22-Aug-23","N"
20882,"19/08/2023 10:50","CP-NZU","22-Aug-23",144,63.5,144,9144,"","N","Y","N","21-Aug-23","N"
20879,"19/08/2023 8:57","CP-NZU","22-Aug-23",356,63.5,356,22606,"","N","Y","N","21-Aug-23","N"
20878,"18/08/2023 18:09","CP-NZU","22-Aug-23",130,64,130,8320,"","N","Y","N","21-Aug-23","N"
20854,"18/08/2023 11:44","CP-NZU","22-Aug-23",1000,64,1000,64000,"","Y","Y","N","21-Aug-23","N"
20853,"18/08/2023 10:28","CP-NZU","22-Aug-23",800,62,800,49600,"","N","Y","N","21-Aug-23","N"
20852,"18/08/2023 10:28","CP-NZU","22-Aug-23",20,61,20,1220,"","N","Y","N","21-Aug-23","N"
20848,"17/08/2023 16:36","CP-NZU","21-Aug-23",1000,61,1000,61000,"","N","Y","N","18-Aug-23","N"
20846,"17/08/2023 16:18","CP-NZU","21-Aug-23",500,61,500,30500,"","N","Y","N","18-Aug-23","N"
20838,"17/08/2023 15:53","CP-NZU","21-Aug-23",500,61,500,30500,"","N","Y","N","18-Aug-23","N"
20837,"17/08/2023 15:52","CP-NZU","21-Aug-23",500,60.75,500,30375,"","N","Y","N","18-Aug-23","N"
20821,"16/08/2023 12:15","CP-NZU","18-Aug-23",1000,61,1000,61000,"","N","Y","N","17-Aug-23","N"
20820,"16/08/2023 12:15","CP-NZU","18-Aug-23",100,61,100,6100,"","N","Y","N","17-Aug-23","N"
20819,"16/08/2023 12:15","CP-NZU","18-Aug-23",600,61,600,36600,"","N","Y","N","17-Aug-23","N"
20818,"16/08/2023 12:12","CP-NZU","18-Aug-23",100,60.75,100,6075,"","N","Y","N","17-Aug-23","N"
20817,"16/08/2023 12:12","CP-NZU","18-Aug-23",120,60.5,120,7260,"","N","Y","N","17-Aug-23","N"
20816,"16/08/2023 12:08","CP-NZU","18-Aug-23",869,60,869,52140,"","N","Y","N","17-Aug-23","N"
20815,"16/08/2023 10:35","CP-NZU","18-Aug-23",105,59.5,105,6247.5,"","N","Y","N","17-Aug-23","N"
20811,"16/08/2023 9:04","CP-NZU","18-Aug-23",430,60,430,25800,"","N","Y","N","17-Aug-23","N"
20810,"16/08/2023 9:04","CP-NZU","18-Aug-23",108,60,108,6480,"","N","Y","N","17-Aug-23","N"
20809,"15/08/2023 16:26","CP-NZU","17-Aug-23",153,60,153,9180,"","N","Y","N","16-Aug-23","N"
