"Trade.ID","Date...Time","Product","Delivery.Date","Quantity","Unit.Price","Total.Quantity","Value","Off.Market.Trade","Broker","Anonymous"
23550,2024-03-11 13:38:00,"CP-NZU","13-Mar-24",585,68.25,585,39926.25,"Off Market Trade","Y","Y"
23555,2024-03-12 10:36:00,"CP-NZU","14-Mar-24",111,69,111,7659,"","Y","Y"
23569,2024-03-13 11:33:00,"CP-NZU","15-Mar-24",100,67.5,100,6750,"","Y","Y"
23627,2024-03-15 13:21:00,"CP-NZU","19-Mar-24",35,65,35,2275,"","N","Y"
23654,2024-03-18 13:54:00,"CP-NZU","20-Mar-24",202,65,202,13130,"","N","Y"
23655,2024-03-18 13:58:00,"CP-NZU","20-Mar-24",650,65,650,42250,"","N","Y"
23656,2024-03-18 14:09:00,"CP-NZU","20-Mar-24",100,65,100,6500,"","N","Y"
23666,2024-03-18 15:56:00,"CP-NZU","20-Mar-24",35,65,35,2275,"","N","Y"
23665,2024-03-18 15:56:00,"CP-NZU","20-Mar-24",48,65,48,3120,"","N","Y"
23680,2024-03-19 11:16:00,"CP-NZU","21-Mar-24",500,64.05,500,32025,"","N","Y"
23679,2024-03-19 11:16:00,"CP-NZU","21-Mar-24",450,64.5,450,29025,"","N","Y"
23681,2024-03-19 12:49:00,"CP-NZU","21-Mar-24",60,65,60,3900,"","N","Y"
23682,2024-03-19 14:14:00,"CP-NZU","21-Mar-24",400,65,400,26000,"","N","Y"
23686,2024-03-20 12:03:00,"CP-NZU","22-Mar-24",1434,66,1434,94644,"","N","Y"
23685,2024-03-20 12:03:00,"CP-NZU","22-Mar-24",66,66,66,4356,"","N","Y"
23687,2024-03-20 12:28:00,"CP-NZU","22-Mar-24",25,60,25,1500,"","N","Y"
23693,2024-03-20 16:07:00,"CP-NZU","22-Mar-24",5000,54,5000,270000,"Off Market Trade","Y","Y"
23699,2024-03-21 10:29:00,"CP-NZU","25-Mar-24",20,53,20,1060,"","N","Y"
23698,2024-03-21 10:29:00,"CP-NZU","25-Mar-24",15,53,15,795,"","N","Y"
23701,2024-03-21 10:30:00,"CP-NZU","25-Mar-24",117,51,117,5967,"","N","Y"
23700,2024-03-21 10:30:00,"CP-NZU","25-Mar-24",20,52,20,1040,"","N","Y"
23709,2024-03-22 08:48:00,"CP-NZU","26-Mar-24",10,54,10,540,"","N","Y"
23708,2024-03-22 08:48:00,"CP-NZU","26-Mar-24",65,54,65,3510,"","N","Y"
23707,2024-03-22 08:48:00,"CP-NZU","26-Mar-24",35,54.25,35,1898.75,"","N","Y"
23710,2024-03-22 09:04:00,"CP-NZU","26-Mar-24",290,54,290,15660,"","N","Y"
23711,2024-03-22 09:18:00,"CP-NZU","26-Mar-24",290,54.25,290,15732.5,"","N","Y"
23712,2024-03-22 12:50:00,"CP-NZU","26-Mar-24",2500,56,2500,140000,"Off Market Trade","Y","Y"
23743,2024-03-25 18:47:00,"CP-NZU","27-Mar-24",150,54,150,8100,"","N","Y"
23790,2024-03-28 12:56:00,"CP-NZU","3-Apr-24",260,56,260,14560,"","N","Y"
23795,2024-03-28 13:15:00,"CP-NZU","3-Apr-24",308,56,308,17248,"","N","Y"
23801,2024-03-28 14:31:00,"CP-NZU","3-Apr-24",600,56.5,600,33900,"","N","Y"
23872,2024-04-02 14:22:00,"CP-NZU","4-Apr-24",30,57,30,1710,"","Y","Y"
23880,2024-04-03 11:11:00,"CP-NZU","5-Apr-24",1450,58.6,1450,84970,"Off Market Trade","Y","Y"
23882,2024-04-03 14:09:00,"CP-NZU","5-Apr-24",76,58.5,76,4446,"","N","Y"
23885,2024-04-03 14:42:00,"CP-NZU","5-Apr-24",64,58.5,64,3744,"","N","Y"
23888,2024-04-03 16:31:00,"CP-NZU","5-Apr-24",35,58.5,35,2047.5,"","N","Y"
23889,2024-04-04 10:34:00,"CP-NZU","8-Apr-24",107,58.5,107,6259.5,"","N","Y"
23890,2024-04-04 10:58:00,"CP-NZU","8-Apr-24",3000,57.5,3000,172500,"","N","Y"
23891,2024-04-04 11:24:00,"CP-NZU","8-Apr-24",1972,57.5,1972,113390,"","N","Y"
23892,2024-04-04 11:26:00,"CP-NZU","8-Apr-24",828,57.5,828,47610,"","Y","Y"
23910,2024-04-04 13:15:00,"CP-NZU","8-Apr-24",500,58,500,29000,"","Y","Y"
23912,2024-04-04 13:34:00,"CP-NZU","26-Apr-24",7080,60.2,7080,426216,"Off Market Trade","Y","Y"
23956,2024-04-08 08:17:00,"CP-NZU","10-Apr-24",40,57.5,40,2300,"","N","Y"
23957,2024-04-08 11:06:00,"CP-NZU","10-Apr-24",290,57,290,16530,"","N","Y"
23962,2024-04-09 14:58:00,"CP-NZU","11-Apr-24",100,55,100,5500,"","N","Y"
23966,2024-04-10 14:47:00,"CP-NZU","12-Apr-24",81,54.5,81,4414.5,"","N","Y"
23967,2024-04-10 15:09:00,"CP-NZU","12-Apr-24",49,53.5,49,2621.5,"","N","Y"
23973,2024-04-11 09:41:00,"CP-NZU","15-Apr-24",60,53.5,60,3210,"","N","Y"
23988,2024-04-12 08:33:00,"CP-NZU","11-Jul-24",2700,54,2700,145800,"Off Market Trade","Y","Y"
24002,2024-04-13 12:54:00,"CP-NZU","16-Apr-24",35,54,35,1890,"","N","Y"
24018,2024-04-14 18:11:00,"CP-NZU","16-Apr-24",1,54,1,54,"","N","Y"
24027,2024-04-15 16:27:00,"CP-NZU","17-Apr-24",400,52.5,400,21000,"","N","Y"
24059,2024-04-17 12:24:00,"CP-NZU","19-Apr-24",780,52,780,40560,"Off Market Trade","Y","Y"
24069,2024-04-17 14:12:00,"CP-NZU","19-Apr-24",25,51,25,1275,"","N","Y"
24071,2024-04-17 17:29:00,"CP-NZU","19-Apr-24",51,54.5,51,2779.5,"","N","Y"
24078,2024-04-18 09:43:00,"CP-NZU","22-Apr-24",100,52,100,5200,"","N","Y"
24079,2024-04-18 09:58:00,"CP-NZU","22-Apr-24",599,52.5,599,31447.5,"","N","Y"
24084,2024-04-18 12:01:00,"CP-NZU","22-Apr-24",500,50,500,25000,"","N","Y"
24085,2024-04-18 12:02:00,"CP-NZU","22-Apr-24",3820,52.5,3820,200550,"Off Market Trade","Y","Y"
24086,2024-04-18 12:07:00,"CP-NZU","22-Apr-24",500,50,500,25000,"","N","Y"
24089,2024-04-18 15:05:00,"CP-NZU","22-Apr-24",69,52.5,69,3622.5,"","Y","Y"
24095,2024-04-18 15:26:00,"CP-NZU","22-Apr-24",300,53,300,15900,"","N","Y"
24134,2024-04-22 11:37:00,"CP-NZU","24-Apr-24",500,54,500,27000,"","Y","Y"
24138,2024-04-22 14:39:00,"CP-NZU","24-Apr-24",5865,55,5865,322575,"","Y","Y"
24137,2024-04-22 14:39:00,"CP-NZU","24-Apr-24",50,55,50,2750,"","Y","Y"
24149,2024-04-23 11:27:00,"CP-NZU","26-Apr-24",144,55.5,144,7992,"","N","Y"
24151,2024-04-23 14:28:00,"CP-NZU","26-Apr-24",76,55.5,76,4218,"","N","Y"
24168,2024-04-24 14:37:00,"CP-NZU","29-Apr-24",677,55,677,37235,"","Y","Y"
24167,2024-04-24 14:37:00,"CP-NZU","29-Apr-24",323,55,323,17765,"","N","Y"
24221,2024-04-29 12:23:00,"CP-NZU","1-May-24",31,54,31,1674,"","Y","Y"
24255,2024-05-01 13:37:00,"CP-NZU","3-May-24",520,55,520,28600,"","Y","Y"
24268,2024-05-02 12:04:00,"CP-NZU","6-May-24",350,53.35,350,18672.5,"","N","Y"
24269,2024-05-02 13:31:00,"CP-NZU","6-May-24",100,53.1,100,5310,"","N","Y"
24295,2024-05-03 13:13:00,"CP-NZU","7-May-24",65,53.15,65,3454.75,"","N","Y"
24331,2024-05-06 10:00:00,"CP-NZU","8-May-24",40,55,40,2200,"","N","Y"
24330,2024-05-06 10:00:00,"CP-NZU","8-May-24",50,55,50,2750,"","N","Y"
24332,2024-05-06 10:12:00,"CP-NZU","8-May-24",490,55,490,26950,"","N","Y"
24344,2024-05-07 11:37:00,"CP-NZU","9-May-24",151,55,151,8305,"","N","Y"
24369,2024-05-08 11:21:00,"CP-NZU","10-May-24",100,54,100,5400,"","N","Y"
24376,2024-05-08 15:19:00,"CP-NZU","10-May-24",61,55,61,3355,"","N","Y"
24375,2024-05-08 15:19:00,"CP-NZU","10-May-24",25,55,25,1375,"","N","Y"
24374,2024-05-08 15:19:00,"CP-NZU","10-May-24",500,55,500,27500,"","N","Y"
24373,2024-05-08 15:19:00,"CP-NZU","10-May-24",170,55,170,9350,"","N","Y"
24377,2024-05-08 15:39:00,"CP-NZU","10-May-24",65,55,65,3575,"","N","Y"
24378,2024-05-08 16:13:00,"CP-NZU","10-May-24",502,55,502,27610,"","N","Y"
24382,2024-05-09 10:08:00,"CP-NZU","13-May-24",503,55,503,27665,"","N","Y"
24387,2024-05-09 10:53:00,"CP-NZU","13-May-24",100,53.25,100,5325,"","N","Y"
24405,2024-05-09 13:58:00,"CP-NZU","13-May-24",100,54,100,5400,"","N","Y"
24436,2024-05-10 17:05:00,"CP-NZU","14-May-24",100,54.1,100,5410,"","N","Y"
24437,2024-05-10 17:07:00,"CP-NZU","14-May-24",100,54,100,5400,"","N","Y"
24458,2024-05-13 08:08:00,"CP-NZU","15-May-24",100,54,100,5400,"","N","Y"
24457,2024-05-13 08:08:00,"CP-NZU","15-May-24",30,54,30,1620,"","N","Y"
24477,2024-05-13 19:56:00,"CP-NZU","15-May-24",50,54.1,50,2705,"","N","Y"
24479,2024-05-14 11:20:00,"CP-NZU","16-May-24",4913,54,4913,265302,"","N","Y"
24485,2024-05-14 16:31:00,"CP-NZU","16-May-24",10,53.5,10,535,"","N","Y"
24519,2024-05-16 14:22:00,"CP-NZU","20-May-24",100,54,100,5400,"","Y","Y"
24518,2024-05-16 14:22:00,"CP-NZU","20-May-24",200,54,200,10800,"","Y","Y"
24517,2024-05-16 14:22:00,"CP-NZU","20-May-24",600,54,600,32400,"","Y","Y"
24516,2024-05-16 14:22:00,"CP-NZU","20-May-24",352,54,352,19008,"","Y","Y"
24520,2024-05-16 14:26:00,"CP-NZU","20-May-24",3422,54.15,3422,185301.3,"Off Market Trade","Y","Y"
24547,2024-05-17 19:31:00,"CP-NZU","21-May-24",100,52,100,5200,"","N","Y"
24569,2024-05-20 15:33:00,"CP-NZU","22-May-24",1000,45,1000,45000,"","N","Y"
24591,2024-05-22 10:35:00,"CP-NZU","24-May-24",1000,45,1000,45000,"","Y","Y"
24595,2024-05-22 15:22:00,"CP-NZU","24-May-24",20,44,20,880,"","N","Y"
24601,2024-05-23 11:11:00,"CP-NZU","27-May-24",100,45.5,100,4550,"","N","Y"
24647,2024-05-24 13:39:00,"CP-NZU","28-May-24",2500,44.5,2500,111250,"","N","Y"
24657,2024-05-25 13:08:00,"CP-NZU","28-May-24",150,44.5,150,6675,"","N","Y"
24659,2024-05-26 08:25:00,"CP-NZU","28-May-24",63,44.5,63,2803.5,"","N","Y"
24660,2024-05-26 08:31:00,"CP-NZU","28-May-24",2,44.5,2,89,"","N","Y"
24665,2024-05-27 09:44:00,"CP-NZU","29-May-24",102,44,102,4488,"","N","Y"
24668,2024-05-27 10:56:00,"CP-NZU","29-May-24",500,43.5,500,21750,"","N","Y"
24667,2024-05-27 10:56:00,"CP-NZU","29-May-24",248,44,248,10912,"","N","Y"
24670,2024-05-27 11:03:00,"CP-NZU","29-May-24",319,43,319,13717,"","N","Y"
24684,2024-05-27 16:28:00,"CP-NZU","29-May-24",150,44.5,150,6675,"","N","Y"
24699,2024-05-28 09:51:00,"CP-NZU","30-May-24",30,44,30,1320,"","N","Y"
24700,2024-05-28 13:44:00,"CP-NZU","30-May-24",69,44.5,69,3070.5,"","N","Y"
24701,2024-05-28 15:14:00,"CP-NZU","30-May-24",500,44.5,500,22250,"","N","Y"
24712,2024-05-29 11:13:00,"CP-NZU","31-May-24",500,44,500,22000,"","N","Y"
24714,2024-05-29 12:22:00,"CP-NZU","31-May-24",1113,46,1113,51198,"","N","Y"
24713,2024-05-29 12:22:00,"CP-NZU","31-May-24",100,46,100,4600,"","N","Y"
24724,2024-05-29 17:58:00,"CP-NZU","31-May-24",20,46,20,920,"","N","Y"
24725,2024-05-30 13:10:00,"CP-NZU","4-Jun-24",200,47,200,9400,"","N","Y"
24735,2024-05-31 11:13:00,"CP-NZU","5-Jun-24",100,48,100,4800,"","N","Y"
24785,2024-06-03 19:37:00,"CP-NZU","5-Jun-24",34,46,34,1564,"","N","Y"
24786,2024-06-04 10:05:00,"CP-NZU","6-Jun-24",1000,50,1000,50000,"","N","Y"
24794,2024-06-04 15:27:00,"CP-NZU","6-Jun-24",800,52,800,41600,"","N","Y"
24806,2024-06-04 16:18:00,"CP-NZU","6-Jun-24",50,52,50,2600,"","N","Y"
24808,2024-06-04 17:16:00,"CP-NZU","6-Jun-24",200,52,200,10400,"","N","Y"
24809,2024-06-04 19:20:00,"CP-NZU","6-Jun-24",150,52,150,7800,"","N","Y"
24824,2024-06-05 11:14:00,"CP-NZU","7-Jun-24",181,55,181,9955,"","N","Y"
24827,2024-06-05 13:06:00,"CP-NZU","7-Jun-24",350,55,350,19250,"","N","Y"
24826,2024-06-05 13:06:00,"CP-NZU","7-Jun-24",250,55,250,13750,"","N","Y"
24825,2024-06-05 13:06:00,"CP-NZU","7-Jun-24",300,55,300,16500,"","N","Y"
24836,2024-06-06 10:28:00,"CP-NZU","10-Jun-24",962,55.5,962,53391,"","N","Y"
24835,2024-06-06 10:28:00,"CP-NZU","10-Jun-24",574,55.5,574,31857,"","N","Y"
24839,2024-06-06 11:08:00,"CP-NZU","10-Jun-24",62,54.5,62,3379,"","N","Y"
24840,2024-06-06 11:11:00,"CP-NZU","10-Jun-24",300,54,300,16200,"","N","Y"
24855,2024-06-07 13:24:00,"CP-NZU","11-Jun-24",621,53.99,621,33527.79,"","N","Y"
24862,2024-06-07 16:09:00,"CP-NZU","11-Jun-24",1000,53.5,1000,53500,"","N","Y"
24863,2024-06-07 18:32:00,"CP-NZU","11-Jun-24",1000,53,1000,53000,"","N","Y"
24902,2024-06-11 18:25:00,"CP-NZU","13-Jun-24",444,52.5,444,23310,"","N","Y"
24914,2024-06-12 15:15:00,"CP-NZU","14-Jun-24",382,52.5,382,20055,"","N","Y"
24915,2024-06-12 16:11:00,"CP-NZU","14-Jun-24",189,52.5,189,9922.5,"","N","Y"
24939,2024-06-13 11:28:00,"CP-NZU","17-Jun-24",24,53.25,24,1278,"","N","Y"
24938,2024-06-13 11:28:00,"CP-NZU","17-Jun-24",100,53,100,5300,"","N","Y"
24937,2024-06-13 11:28:00,"CP-NZU","17-Jun-24",20,53,20,1060,"","N","Y"
24936,2024-06-13 11:28:00,"CP-NZU","17-Jun-24",76,53,76,4028,"","N","Y"
24940,2024-06-13 11:36:00,"CP-NZU","17-Jun-24",1000,52.75,1000,52750,"","N","Y"
24969,2024-06-14 15:18:00,"CP-NZU","18-Jun-24",1000,51,1000,51000,"","N","Y"
24968,2024-06-14 15:18:00,"CP-NZU","18-Jun-24",80,51.5,80,4120,"","N","Y"
25001,2024-06-17 13:08:00,"CP-NZU","19-Jun-24",197,50,197,9850,"","N","Y"
25009,2024-06-17 18:37:00,"CP-NZU","19-Jun-24",1000,49.75,1000,49750,"","N","Y"
25019,2024-06-19 10:17:00,"CP-NZU","21-Jun-24",1000,47.75,1000,47750,"","N","Y"
25018,2024-06-19 10:17:00,"CP-NZU","21-Jun-24",100,48.5,100,4850,"","N","Y"
25025,2024-06-19 11:19:00,"CP-NZU","21-Jun-24",100,47,100,4700,"","N","Y"
25026,2024-06-19 11:44:00,"CP-NZU","21-Jun-24",46,47,46,2162,"","N","Y"
25039,2024-06-20 10:38:00,"CP-NZU","24-Jun-24",197,47,197,9259,"","N","Y"
25078,2024-06-21 13:44:00,"CP-NZU","25-Jun-24",1000,47,1000,47000,"","N","Y"
25079,2024-06-21 13:53:00,"CP-NZU","25-Jun-24",1000,49.5,1000,49500,"","N","Y"
25082,2024-06-21 14:10:00,"CP-NZU","25-Jun-24",100,49.5,100,4950,"","N","Y"
25086,2024-06-21 14:40:00,"CP-NZU","25-Jun-24",1000,49.5,1000,49500,"","N","Y"
25111,2024-06-24 08:00:00,"CP-NZU","26-Jun-24",100,49,100,4900,"","N","Y"
25110,2024-06-24 08:00:00,"CP-NZU","26-Jun-24",100,48.5,100,4850,"","N","Y"
25109,2024-06-24 08:00:00,"CP-NZU","26-Jun-24",16,47.5,16,760,"","N","Y"
25120,2024-06-24 14:00:00,"CP-NZU","26-Jun-24",50,50,50,2500,"","N","Y"
25132,2024-06-24 16:43:00,"CP-NZU","26-Jun-24",146,50,146,7300,"","N","Y"
25159,2024-06-26 10:42:00,"CP-NZU","1-Jul-24",1000,48,1000,48000,"","N","Y"
25160,2024-06-26 10:44:00,"CP-NZU","1-Jul-24",100,47.5,100,4750,"","N","Y"
25231,2024-06-29 10:24:00,"CP-NZU","2-Jul-24",314,48.75,314,15307.5,"","N","Y"
25253,2024-07-01 14:10:00,"CP-NZU","3-Jul-24",100,50,100,5000,"","N","Y"
25254,2024-07-01 14:12:00,"CP-NZU","3-Jul-24",50,51,50,2550,"","N","Y"
25265,2024-07-01 15:20:00,"CP-NZU","3-Jul-24",463,50,463,23150,"","N","Y"
25278,2024-07-02 09:48:00,"CP-NZU","4-Jul-24",2000,51.75,2000,103500,"Off Market Trade","Y","Y"
25283,2024-07-02 10:35:00,"CP-NZU","4-Jul-24",568,51.95,568,29507.6,"","N","Y"
25284,2024-07-02 10:36:00,"CP-NZU","4-Jul-24",819,52,819,42588,"","N","Y"
25285,2024-07-02 13:20:00,"CP-NZU","4-Jul-24",1923,52,1923,99996,"","N","Y"
25286,2024-07-02 13:31:00,"CP-NZU","4-Jul-24",38,52,38,1976,"","N","Y"
25306,2024-07-03 15:21:00,"CP-NZU","5-Jul-24",598,51,598,30498,"","N","Y"
25308,2024-07-04 08:17:00,"CP-NZU","8-Jul-24",45,50,45,2250,"","N","Y"
25339,2024-07-04 16:17:00,"CP-NZU","8-Jul-24",500,50,500,25000,"","N","Y"
25342,2024-07-04 16:19:00,"CP-NZU","8-Jul-24",200,51,200,10200,"","N","Y"
25341,2024-07-04 16:19:00,"CP-NZU","8-Jul-24",200,51,200,10200,"","N","Y"
25340,2024-07-04 16:19:00,"CP-NZU","8-Jul-24",194,51,194,9894,"","N","Y"
25403,2024-07-08 10:41:00,"CP-NZU","10-Jul-24",400,50.25,400,20100,"","N","Y"
25404,2024-07-08 12:12:00,"CP-NZU","10-Jul-24",495,50,495,24750,"","N","Y"
25405,2024-07-08 12:24:00,"CP-NZU","10-Jul-24",857,51,857,43707,"","N","Y"
25406,2024-07-08 12:44:00,"CP-NZU","10-Jul-24",60,51.5,60,3090,"","N","Y"
25407,2024-07-08 12:52:00,"CP-NZU","10-Jul-24",534,52.75,534,28168.5,"","N","Y"
25408,2024-07-08 12:55:00,"CP-NZU","10-Jul-24",2500,52.5,2500,131250,"Off Market Trade","Y","Y"
25419,2024-07-09 08:00:00,"CP-NZU","11-Jul-24",845,51.5,845,43517.5,"","N","Y"
25441,2024-07-09 11:25:00,"CP-NZU","11-Jul-24",100,51.5,100,5150,"","N","Y"
25444,2024-07-09 13:53:00,"CP-NZU","11-Jul-24",1000,52,1000,52000,"","N","Y"
25443,2024-07-09 13:53:00,"CP-NZU","11-Jul-24",223,51.85,223,11562.55,"","N","Y"
25447,2024-07-09 15:20:00,"CP-NZU","11-Jul-24",850,52,850,44200,"","N","Y"
25457,2024-07-09 18:08:00,"CP-NZU","11-Jul-24",1000,52,1000,52000,"","N","Y"
25473,2024-07-10 15:19:00,"CP-NZU","12-Jul-24",50,52,50,2600,"","N","Y"
25475,2024-07-10 16:22:00,"CP-NZU","12-Jul-24",275,52.5,275,14437.5,"","N","Y"
25477,2024-07-11 09:03:00,"CP-NZU","15-Jul-24",100,53,100,5300,"","N","Y"
25496,2024-07-11 12:49:00,"CP-NZU","15-Jul-24",76,53.5,76,4066,"","N","Y"
25523,2024-07-12 16:45:00,"CP-NZU","16-Jul-24",1000,52.5,1000,52500,"","N","Y"
25540,2024-07-15 09:55:00,"CP-NZU","17-Jul-24",500,52.5,500,26250,"","N","Y"
25541,2024-07-15 10:39:00,"CP-NZU","17-Jul-24",218,52.5,218,11445,"","N","Y"
25542,2024-07-15 11:30:00,"CP-NZU","17-Jul-24",24,52.5,24,1260,"","N","Y"
25544,2024-07-15 12:05:00,"CP-NZU","17-Jul-24",1000,53,1000,53000,"","N","Y"
25543,2024-07-15 12:05:00,"CP-NZU","17-Jul-24",100,53,100,5300,"","N","Y"
25576,2024-07-16 10:02:00,"CP-NZU","18-Jul-24",1000,53.65,1000,53650,"","N","Y"
25580,2024-07-16 10:36:00,"CP-NZU","18-Jul-24",880,54,880,47520,"","N","Y"
25581,2024-07-16 10:45:00,"CP-NZU","18-Jul-24",120,54,120,6480,"","N","Y"
25585,2024-07-16 12:20:00,"CP-NZU","18-Jul-24",318,53,318,16854,"","N","Y"
25609,2024-07-16 16:38:00,"CP-NZU","29-Jul-24",9170,54.5,9170,499765,"Off Market Trade","Y","Y"
25615,2024-07-17 14:45:00,"CP-NZU","19-Jul-24",1200,54.5,1200,65400,"","N","Y"
25630,2024-07-22 16:43:00,"CP-NZU","24-Jul-24",1000,52.5,1000,52500,"","N","Y"
25638,2024-07-23 11:40:00,"CP-NZU","25-Jul-24",1000,51,1000,51000,"","N","Y"
25657,2024-07-24 13:20:00,"CP-NZU","26-Jul-24",230,50.5,230,11615,"","N","Y"
25663,2024-07-24 16:53:00,"CP-NZU","26-Jul-24",1000,50.5,1000,50500,"","N","Y"
25664,2024-07-25 11:25:00,"CP-NZU","29-Jul-24",246,50.25,246,12361.5,"","N","Y"
25673,2024-07-26 11:07:00,"CP-NZU","30-Jul-24",100,50.2,100,5020,"","N","Y"
25688,2024-07-29 14:04:00,"CP-NZU","31-Jul-24",1000,49,1000,49000,"","N","Y"
25689,2024-07-29 15:21:00,"CP-NZU","31-Jul-24",1000,50.1,1000,50100,"","N","Y"
25696,2024-07-29 17:32:00,"CP-NZU","31-Jul-24",650,50,650,32500,"","N","Y"
25695,2024-07-29 17:32:00,"CP-NZU","31-Jul-24",350,50.25,350,17587.5,"","N","Y"
25697,2024-07-29 17:49:00,"CP-NZU","31-Jul-24",1350,50,1350,67500,"","N","Y"
25710,2024-07-30 11:00:00,"CP-NZU","1-Aug-24",1000,51,1000,51000,"","N","Y"
25711,2024-07-30 11:17:00,"CP-NZU","1-Aug-24",1000,51,1000,51000,"","N","Y"
25717,2024-07-30 12:46:00,"CP-NZU","1-Aug-24",1041,52,1041,54132,"","N","Y"
25716,2024-07-30 12:46:00,"CP-NZU","1-Aug-24",125,52,125,6500,"","N","Y"
25719,2024-07-30 13:07:00,"CP-NZU","1-Aug-24",12,55,12,660,"","N","Y"
25718,2024-07-30 13:07:00,"CP-NZU","1-Aug-24",40,54.5,40,2180,"","N","Y"
25720,2024-07-30 13:56:00,"CP-NZU","1-Aug-24",1000,52,1000,52000,"","N","Y"
25751,2024-07-31 15:28:00,"CP-NZU","2-Aug-24",15,51.5,15,772.5,"","N","Y"
25754,2024-07-31 15:35:00,"CP-NZU","2-Aug-24",485,51.5,485,24977.5,"","N","Y"
25757,2024-08-01 08:43:00,"CP-NZU","5-Aug-24",100,51,100,5100,"","N","Y"
25767,2024-08-02 08:48:00,"CP-NZU","6-Aug-24",70,52,70,3640,"","N","Y"
25770,2024-08-02 13:53:00,"CP-NZU","6-Aug-24",100,53,100,5300,"","N","Y"
25794,2024-08-05 10:23:00,"CP-NZU","7-Aug-24",2000,53,2000,106000,"","N","Y"
25795,2024-08-05 11:39:00,"CP-NZU","7-Aug-24",100,53,100,5300,"","N","Y"
25809,2024-08-05 13:18:00,"CP-NZU","7-Aug-24",500,53,500,26500,"","N","Y"
25813,2024-08-05 14:20:00,"CP-NZU","7-Aug-24",500,54,500,27000,"","N","Y"
25812,2024-08-05 14:20:00,"CP-NZU","7-Aug-24",500,54,500,27000,"","N","Y"
25814,2024-08-05 14:30:00,"CP-NZU","7-Aug-24",3500,54,3500,189000,"","N","Y"
25815,2024-08-05 14:56:00,"CP-NZU","7-Aug-24",22,53,22,1166,"","N","Y"
25847,2024-08-07 09:50:00,"CP-NZU","9-Aug-24",61,52.5,61,3202.5,"","N","Y"
25959,2024-08-13 11:05:00,"CP-NZU","15-Aug-24",100,53,100,5300,"","N","Y"
25960,2024-08-13 12:19:00,"CP-NZU","15-Aug-24",100,53,100,5300,"","N","Y"
25961,2024-08-13 12:40:00,"CP-NZU","15-Aug-24",500,53.5,500,26750,"","N","Y"
25968,2024-08-14 09:21:00,"CP-NZU","16-Aug-24",100,53,100,5300,"","N","Y"
26045,2024-08-19 12:00:00,"CP-NZU","21-Aug-24",1000,53,1000,53000,"","N","Y"
26055,2024-08-19 13:49:00,"CP-NZU","21-Aug-24",200,53.5,200,10700,"","N","Y"
26056,2024-08-19 14:48:00,"CP-NZU","21-Aug-24",104,55,104,5720,"","N","Y"
26059,2024-08-19 16:47:00,"CP-NZU","21-Aug-24",40,55,40,2200,"","N","Y"
26065,2024-08-20 08:00:00,"CP-NZU","22-Aug-24",50,56,50,2800,"","N","Y"
26064,2024-08-20 08:00:00,"CP-NZU","22-Aug-24",111,55.9,111,6204.9,"","N","Y"
26063,2024-08-20 08:00:00,"CP-NZU","22-Aug-24",94,55,94,5170,"","N","Y"
26062,2024-08-20 08:00:00,"CP-NZU","22-Aug-24",37,55,37,2035,"","N","Y"
26068,2024-08-20 09:01:00,"CP-NZU","22-Aug-24",500,60,500,30000,"","N","Y"
26067,2024-08-20 09:01:00,"CP-NZU","22-Aug-24",110,60,110,6600,"","N","Y"
26066,2024-08-20 09:01:00,"CP-NZU","22-Aug-24",40,60,40,2400,"","N","Y"
26070,2024-08-20 10:00:00,"CP-NZU","22-Aug-24",388,60,388,23280,"","N","Y"
26069,2024-08-20 10:00:00,"CP-NZU","22-Aug-24",390,60,390,23400,"","N","Y"
26071,2024-08-20 13:52:00,"CP-NZU","22-Aug-24",495,61,495,30195,"","N","Y"
26072,2024-08-20 14:00:00,"CP-NZU","22-Aug-24",505,61,505,30805,"","N","Y"
26073,2024-08-20 14:25:00,"CP-NZU","22-Aug-24",1000,60.5,1000,60500,"","N","Y"
26074,2024-08-20 14:36:00,"CP-NZU","22-Aug-24",292,60,292,17520,"","N","Y"
26083,2024-08-21 10:30:00,"CP-NZU","23-Aug-24",400,58,400,23200,"","N","Y"
26089,2024-08-21 12:48:00,"CP-NZU","23-Aug-24",50,60,50,3000,"","N","Y"
26100,2024-08-23 08:05:00,"CP-NZU","27-Aug-24",500,59.5,500,29750,"","N","Y"
26101,2024-08-23 10:10:00,"CP-NZU","27-Aug-24",370,59.5,370,22015,"","N","Y"
26102,2024-08-23 10:24:00,"CP-NZU","27-Aug-24",150,59.5,150,8925,"","N","Y"
26103,2024-08-23 10:26:00,"CP-NZU","27-Aug-24",73,60,73,4380,"","N","Y"
26110,2024-08-23 12:50:00,"CP-NZU","27-Aug-24",500,59.75,500,29875,"","N","Y"
26112,2024-08-23 13:39:00,"CP-NZU","27-Aug-24",500,59.75,500,29875,"","N","Y"
26113,2024-08-23 15:35:00,"CP-NZU","27-Aug-24",3000,59.25,3000,177750,"","N","Y"
26114,2024-08-23 15:39:00,"CP-NZU","27-Aug-24",2000,59.25,2000,118500,"","N","Y"
26116,2024-08-23 17:00:00,"CP-NZU","27-Aug-24",1000,59.75,1000,59750,"","N","Y"
26118,2024-08-23 17:01:00,"CP-NZU","27-Aug-24",965,60,965,57900,"","N","Y"
26117,2024-08-23 17:01:00,"CP-NZU","27-Aug-24",158,60,158,9480,"","N","Y"
